article_id,title,source,date,url,raw_text,cleaned_text,food_keyword,human_label,label_source,review_status,classifier_label,classifier_score,classifier_model,llm_event_present,llm_validator_label,llm_confidence,food_item,adulterant_or_issue,location_city,location_district,location_state,latitude,longitude,quantity,authority_or_evidence,action_taken,date_of_incident,quadrant,ontology_id,ontology_category,evidence_excerpt,notes,round_number,is_demo
ec0301b4-f48e-4da3-bd89-1ec1a160389f,Palm oil ban: Govt urged to start talks with Indonesia,rediff.com,2022-04-25,https://www.rediff.com/business/report/palm-oil-ban-govt-urged-to-start-talks-with-indonesia/20220425.htm,,"The cooking oil national industry body -- Solvent Extractors' Association (SEA) of India has suggested immediate initiation of government to government (G2G) dialogue with Indonesia on the proposed palm oil export ban from April 28 by them as it would have an adverse repercussions in India.
Indonesia, which is the world's largest producer of palm oil and meets nearly 50 per cent of the total palm oil requirement in India annually, had announced to ban exports till further notice apparently to contain edible oil prices in their domestic market.
""We have suggested our government initiate dialogue with Indonesian counterparts at the highest diplomatic level on the cooking oil export ban.
""This will have serious repercussions in our domestic market as half of our total imports of palm oil is from Indonesia and no one can fill up this void,"" SEA director general B V Mehta told PTI.
SEA liaisons with the Union Food ministry, he said.
Mehta said, ""... the industry was not expecting a ban.There will be an immediate impact on prices in the domestic market from Monday itself as the news of the ban has distorted the sentiment.""
The cooking oil industry was prepared for a tweak in export duty at worst by Indonesia which is grappling with its cooking oil price spike in their domestic market by about 40-50 per cent.
Indonesia was levying $575 per tonne export duty.
""The news will push Malaysia oil prices higher which is our major alternate sourcing market,"" Mehta said.
""India consumes 22.5 million tonne of edible oil annually of which 9-9.5 million tonne is met by domestic supplies and the rest by imports.
""About 3.5-4 million tonne of palm oil is imported by India annually from Indonesia,"" he said.
With the Ukraine war, the sunflower and soybean oil is already under pressure as imports have halved but the situation was managed with other variants of oils.
But, the Indonesian oil ban will have a ""devastating effect"" unless sorted out quickly, an edible oil refiner official said.
The last Indian Economic Survey had blamed rising price of oil and fats and it was a major driver of inflation in the foods and beverages category in the fiscal FY'22.
Oil and fats contributed to around 60 per cent of food and beverages inflation in the country, despite having a weight of only 7.8 per cent in the basket.
Inflation both at the retail and wholesale levels for edible oil had begun in Q4FY19-20 and still continues.
The Wholesale Price Index or WPI -based inflation already surged to 14.55 per cent in March 2022, after a 13.11 per cent reading in February 2022.
Edible oils such as palm oil are a key raw material for FMCG and HoReCa (hotels, restaurants and caterers) industries and a rise in the prices of these commodities impacts consumer goods beyond food products such as soaps, shampoos, etc.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant; rejected_safety_review.xlsx:safety_review,reviewed,irrelevant,0.0089024167668258,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
d9c32aac-10be-4e3a-8b30-0e818295ab52,FMCGs may pinch more if Indonesia bans crude palm oil exports too,indiatimes.com,2022-04-26,https://economictimes.indiatimes.com/markets/commodities/news/fmcgs-may-pinch-more-if-indonesia-bans-crude-palm-oil-exports-too/articleshow/91087103.cms,,"About 60% of India's palm oil demand is met through imports, of which Indonesia and Malaysia account for a little more than three-fourths of total imports. Palm and its derivatives account for over 20% of the input cost basket of the consumer companies and the margin stress is likely to exacerbate further. ""There will definitely be another round of price hikes. It is difficult to ascertain the exact percentage since prices of palm and other raw materials are highly volatile making it difficult to predict where they will stabilise,"" said Mayank Shah, senior category head, Parle Products.
Last Friday, Indonesia banned the palm oil exports until further notice, a move that industry officials and analysts felt could make all major edible oils, including palm and sunflower oil, costlier. However, Bloomberg on Monday citing sources reported that Indonesia is likely to only halt exports of bulk and packaged refined, bleached and deodorised (RBD) palm olein.
'Discretionary Spending may be Hit'
Exports of crude palm oil and RBD palm oil could be allowed.
Food companies and soap makers use crude palm oil and its derivative but not refined palm oil to manufacture their products.
Nestle.
While most listed consumer firms are yet to announce quarterly earnings performance, the impact of cost inflation has been visible in Nestle India's first-quarter margin which contracted 330 bps during the quarter ended March. Within the personal care segment, prices of soaps have already increased 26% while shampoo and hair colour saw an 8-9% price revision since March 2021, according to a price tracker report by Bizom, a sales automation firm that transacts with 7.5 million retail stores.
""Commodities such as rice, spices and edible oil have seen their price tag increase anywhere between 18% and 37% while packaged food products including snacks, bread and cereals had 8-12% price hikes,"" said Akshay D'Souza, chief of growth and insights at Mobisy Technologies, which owns Bizom.
Companies said high prices, especially in essentials such as edible oil, impact the overall household budget leading to calibrated consumption of non-essential products.
""Consumers tend to cut spending on discretionary products since edible oil is essential and cannot be replaced. So a single category can impact overall consumption in a situation where most of the products are getting pricier. We saw severe inflation since January and expect demand by June quarter to be subdued due to price hikes,"" said Anil Chugh, president, consumer care business, Wipro Consumer Care and Lighting, which sells brands including Santoor and Safewash.
'Full Picture to Emerge in Q1'
The prices of palm oil have risen 50% in the last 12 months and trebled over the past two years. According to CLSA, an 80% inflation in palm oil requires a 16% price hike to maintain absolute gross profit per unit for soaps while a 32% price hike is needed to maintain its gross margin for companies.
""While the full impact of the sharp increase in input costs due to prolonged Russia-Ukraine geopolitical tensions will be witnessed only in the first quarter of FY23 after companies have exhausted their lower-cost inventory of 3-4 months on average, we note fourth quarter of FY22 continued to see elevated input-cost inflation. This led to product price increases once again lagging inflation and pressuring gross product margins for the past 10 consecutive quarters,"" said Nomura in an investor note.
Last week, ITC chairman and managing director Sanjiv Puri at the India Economic Conclave 2022 said inflation is not the only parameter that influences consumption growth. ""Inflation is a challenge. But on account of the Russia-Ukraine conflict, there are rising prices of agri-commodities on one side, which is creating inflation, and on the other hand, is going to pump a lot more money into the rural economy. The crop is also good with higher realisations. Input costs have increased but the net is a positive,"" said Puri.
Soaps, shampoo, chocolates and biscuits have a weightage of around 1.6% in the consumer price index, so every 10% hike in these products will translate into a 10 basis points increase in the index.
(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest news alerts on financial markets, investment strategies and stocks alerts, subscribe to our Telegram feeds .)
Subscribe to ET Prime and read the Economic Times ePaper Online.and Sensex Today.
Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Price, Infosys Share Price, Wipro Share Price, NTPC Share Price
(What's moving Sensex and Nifty Track latest market news, stock tips, Budget 2025, Share Market on Budget 2025 and expert advice, on ETMarkets. Also, ETMarkets.com is now on Telegram. For fastest news alerts on financial markets, investment strategies and stocks alerts, subscribe to our Telegram feeds .)
Subscribe to ET Prime and read the Economic Times ePaper Online.and Sensex Today.
Top Trending Stocks: SBI Share Price, Axis Bank Share Price, HDFC Bank Share Price, Infosys Share Price, Wipro Share Price, NTPC Share Price",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0288893304023844,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
010e353e-50fe-43bc-af1d-f19ba4769a43,FMCG stocks decline sharply as Indonesia bans palm oil exports,financialexpress.com,2022-04-26,https://www.financialexpress.com/market/fmcg-stocks-decline-sharply-as-indonesia-bans-palm-oil-exports/2503176/,,"Shares of fast moving consumer goods (FMCG) companies sharply declined on Monday after Indonesia, a major palm oil producer and exporter, announced a ban on the export of the commodity from April 28, primarily to tackle rising prices at home. Palm oil remains a key ingredient in major food processing industries and quick service restaurants.
Analysts believe that the ban on exports will lead to an increase in prices in the domestic market. “Given that palm oil is 60% of the total oil imports, and Indonesia being the second-largest seller, it will push domestic prices up in coming months. FMCG staples majors such as Britannia, Hindustan Unilever, Nestle India and ITC would be among the key companies affected directly as a result of the ban and higher prices,” Amnish Aggarwal, director – research, Prabhudas Lilladher, wrote in a note on Monday.
Following the announcement, shares of Britannia Industries plunged 6.3% intra-day on Monday, while Hindustan Unilever, ITC, and Nestle India fell 3.8%, 3.4%, and 2.17%, respectively. On the contrary, shares of leading edible oil manufacturer Adani Wilmar surged 5% and hit a new high of Rs 764.60.
With India being the largest importer of palm oil, the announcement of the ban will affect the country the most, said analysts. Of overall edible oil imports, palm oil accounts for nearly 60-65%, Prabhudas Lilladher said in the note. The brokerage expects margins to be impacted in the upcoming quarter.
gWe believe increase in prices of palm oil will further impact the margins in 1QFY23. We expect margins to bottom out in 1HFY23 given inflation across inputs. We don’t rule out further cut in margins in 1H23. We expect weak-to-sideways movement for select consumer stocks in the near term,” said Prabhudas Lilladher.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0144807645339411,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
1c3156a1-3a56-4a2a-95ff-d2f7384df96a,Palm oil ban: Indonesia prepares to widen palm oil export ban,indiatoday.in,2022-04-26,https://www.indiatoday.in/business/story/palm-oil-ban-indonesia-prepares-to-widen-palm-oil-export-ban-1942053-2022-04-26,,"Palm oil ban: Indonesia prepares to widen palm oil export ban
The world's biggest palm oil exporter plans to halt shipments of refined, bleached and deodorized (RBD) palm olein but will allow exports of crude palm oil or other derivatives from Thursday.
Indonesia is prepared to widen its ban on exports of refined palm olein if it faces domestic shortages of derivatives used in the production of cooking oil, according to details presented at a meeting between government and industry officials.
The world's biggest palm oil exporter plans to halt shipments of refined, bleached and deodorized (RBD) palm olein but will allow exports of crude palm oil or other derivatives from Thursday, senior government official Musdhalifah Machmud, who verified the details presented, told Reuters.
RBD palm olein accounts for around 40 per cent of Indonesia's total exports of palm oil products, according to analysts' estimates, which means the export ban could significantly affect export earnings in Southeast Asia's biggest economy.
IMPACT ON EXPORTS
Indonesia typically exports about $2.5 billion to $3 billion of palm oil products per month.
The authorities will strictly monitor domestic supply of refined palm oil and crude palm oil, which are used as raw materials to make RBD olein, according to presentation slides.
""If there is shortage of refined palm oil, then further export bans can be carried out,"" said one slide, which was presented to palm oil companies on Monday.
President Joko Widodo announced the ban on exports of cooking oil and its raw material on Friday to help control soaring domestic prices, but provided no details.
Indonesia's announcement has sent global edible oil prices soaring as supplies were already choked by other factors such as drought and shortages from Russia's invasion of major crop producer Ukraine.
Markets had previously thought the ban would cover a wider range of palm oil products, sending the rupiah as well as shares of Indonesian palm oil companies tumbling on Monday.
KEY MEETING
Indonesia's economic affairs ministry held a meeting with cooking oil producers on Tuesday to discuss the export ban, according to an industry source.
Musim Mas, a Singapore-based private palm oil company, said the smaller scope of the ban showed the government was taking into account the impact on the industry and smallholder farmers.
However, Carolyn Lim, its senior manager for corporate communications, also said the smaller scope meant the ban could last longer.
""The duration that this will pan out, that's going to impact markets too,"" she said.
Some analysts expect the ban to be temporary due to limited domestic palm oil storage capacity.
CRITICISM
The Indonesian government has been criticised by some analysts and politicians for erratic policymaking to contain the rise in cooking oil prices, having already implemented and revoked an export restriction earlier in the year.
""These kinds of policy announcements that are not well communicated adds to some of the jitters that are already building,"" said Nomura's chief ASEAN economist Euben Paracuelles.
ALSO READ | LIC IPO: Will share market remain volatile during mega launch?",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant; rejected_safety_review.xlsx:safety_review,reviewed,irrelevant,0.0150374491938721,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
113861b8-6282-4e87-94ff-41a06223a254,"Indonesia's Palm Oil Export Ban: Cooking Oil, Food Prices Set To Spike On, Indian Edible Oil Market To Take A Hit",indiatoday.in,2022-04-26,https://www.indiatoday.in/newsmo/video/indonesia-s-palm-oil-export-ban-cooking-oil-food-prices-set-to-spike-on-indian-edible-oil-market-to-take-a-hit-1942273-2022-04-26,,"Prime Minister Narendra Modi hailed the Bharat Innovates programme launched by the Ministry of Education, saying that it weaves together young Indian minds and European capital.
Indonesia's Palm Oil Export Ban: Cooking Oil, Food Prices Set To Spike On, Indian Edible Oil Market To Take A Hit
Indonesia has decided to ban exports of cooking oil and its raw materials to reduce domestic shortages and hold down skyrocketing prices.
Their President Joko Widodo made the announcement amid protests in the country's capital against rising food costs.
Indonesia and Malaysia are the world's largest exporters of palm oil. Edible oil prices were already up but Indonesia’s recent ban on exports of cooking oil is going to make it worse.
LATEST VIDEOS
Prime Minister Narendra Modi was welcomed with a warm hug by French President Emmanuel Macron on Sunday as the duo arrived to jointly inaugurate the Bharat Innovates summit in France's Nice. The leaders also exchanged enthusiastic handshakes at the event. Bharat Innovates 2026 is a three-day innovation conclave bringing together startups and venture capital funds from India, France and other countries. PM Modi is scheduled to leave for Slovakia later on Sunday for the second leg of his ongoing two-nation trip.
One person was killed, and three others were injured after a Maruti Eeco van went out of control and rammed two motorbikes from behind before rolling over onto its side in Bengaluru. The accident occurred around 6.45 am on Saturday. The person who lost his life has been identified as 45-year-old Sukhdev, who was travelling in the four-wheeler. The injured were rushed to a nearby hospital and are said to be out of danger. In a CCTV footage of the accident, one of the injured motorcyclists, along with bystanders, was seen rushing to help a man who got trapped under the overturned car. Traffic police have registered a case and launched an investigation into the incident. The preliminary probe is focused on whether speeding or negligent driving led to the accident.
Women's T20 World Cup 2026, IND vs PAK: Harmanpreet Kaur acknowledged the pressure of the India vs Pakistan clash but said the team will focus on enjoying the occasion and playing their best cricket, treating it like any other match.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0157344964759067,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
94e662cb-9ffb-4f49-be29-e4863e34aa53,Ruchi Soya says details of Indonesia's palm oil export ban a relief | Stock Market News,livemint.com,2022-04-26,https://www.livemint.com/market/commodities/ruchi-soya-says-details-of-indonesia-s-palm-oil-export-ban-a-relief-11650964863628.html,,"The edible oil industry in India got a big relief after top grower Indonesia clarified it would only halt exports of some palm oil products instead of a complete ban as widely expected, according to Ruchi Soya Industries Ltd.
India is the world’s biggest importer of vegetable oils and is particularly at risk from Indonesian policy changes. Indonesia said Friday it would ban all exports of cooking oil before clarifying days later it only applies to RBD palm olein and not crude palm oil, a move that’s sparked wild swings in the market.
“We are very comfortable now with the clarification,” Ruchi Soya Chief Executive Officer Sanjeev Asthana said in a Bloomberg Television interview on Tuesday. “I don’t anticipate much of a problem going forward,” he said. The company is one of the largest cooking oil and oilseed processors in India.
While the ban on palm olein accounts for 30% to 40% of Indonesia’s palm oil shipments, less than initially feared, it could still have serious ramifications for the world as the country accounts for a third of global vegetable oil trade. World food prices are already at a record high and can ill afford another disruption to food supply after massive chaos sparked by the war in Ukraine.
Edible oil prices in India have been rising, putting the government on notice. Authorities have abolished import duties and clamped down on hoarding, but prices continued to climb. Local prices of edible oils have surged as much as 17% in New Delhi since the war in Ukraine erupted late February.
Russia’s invasion of Ukraine hit vegetable oil supplies from the two nations that ship about 80% of sunflower oil cargoes. India can replace sunflower oil supplies with soybean oil, Asthana said. A large winter-sown rapeseed crop will also help to boost availability of cooking oils in India.
Still, it would be a challenge in the next three to four months if “the conflict continues longer than what we think,” Asthana said.
India imported about 500,000 tons of crude palm oil from Indonesia in the five months ended March, while RBD palm olein purchases totaled 475,000 tons, according to data compiled by the Solvent Extractors’ Association of India.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0336537710390437,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
dbb2fe1a-fd47-413f-9645-cec54603712f,Palm oil export ban by Indonesia begins tomorrow | All you need to know,indiatoday.in,2022-04-27,https://www.indiatoday.in/business/story/palm-oil-export-ban-by-indonesia-begins-tomorrow-all-you-need-to-know-1942569-2022-04-27,,"Palm oil export ban by Indonesia begins tomorrow | All you need to know
Indonesia, the world's top palm oil producer, meets nearly 50 per cent of the total palm oil requirement in India annually.
Indonesia, the world's top palm oil producer, will ban exports of refined, bleached and deodorized (RBD) palm olein, which are made by crushing palm fruit and processing it to remove impurities. The ban is set to begin on Thursday.
President Joko Widodo announced the ban on Friday to help lower soaring domestic prices.
Palm oil is used in everything from cakes, chocolate, margarine and frying fats to cosmetics, soap, shampoo and cleaning products.
PRICES PLUNGE IN INDONESIA
Small palm oil planters in Indonesia have enjoyed big paycheques in the past year as global vegetable oil prices surged, but these farmers fear they will bear the brunt of the pain from a new export ban coming into effect on Thursday.
Local farmers said prices of fresh palm fruit bunches have already plunged in Kampar, Riau Province on Sumatra island, Reuters reported.
BAN IS TEMPORARY?
Indonesia's ban on palm oil exports is unlikely to last more than a month as Jakarta has limited infrastructure to store the surplus oil and the country faces mounting pressure from buyers to resume shipments, industry officials in Indonesia were quoted as saying by Reuters.
The shock move has lifted prices of all edible oils and sowed confusion and alarm among palm oil exporters and consumers alike.
However, the stock market panic subsided after officials told palm oil executives the ban will only apply to exports of refined, bleached and deodorized (RBD) palm olein, and would not affect flows of crude palm oil or other forms of derivative products.
However, Jakarta will widen the ban ""if there is a shortage of refined palm oil,"" according to a presentation the government gave to companies on Monday. RBD palm olein accounts for around 40% of Indonesia's total exports of palm oil products, according to analysts' estimates.
WORRY FOR INDIA
Indonesia meets nearly 50 per cent of the total palm oil requirement in India annually.
India consumes 22.5 million tonne of edible oil annually, of which 9-9.5 million tonne is met by domestic supplies and the rest by imports. About 3.5-4 million tonne of palm oil is imported by India annually from Indonesia, as per a PTI report.
ALSO READ | Palm oil price to go up? Impact of export ban by Indonesia in India",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0225739545521205,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
c60b762d-e1d9-48df-8d59-c2b15a8a0428,"As Indonesia enforces palm oil export ban, should India worry?",theweek.in,2022-04-28,http://www.theweek.in/news/biz-tech/2022/04/28/as-indonesia-enforces-palm-oil-export-ban-should-india-worry0.html,,"Indonesia on Thursday began enforcing a complete ban on exports of palm oil. Indonesia is the biggest producer of palm oil—used in cooking, cosmetics and other fields—in the world.
The Indonesian government enforced the ban citing shortage of cooking oil and soaring prices domestically. “Authorities in Southeast Asia's most populous country fear the scarcity and rising costs could provoke social tensions and have moved to secure supplies of the product, which is used in a range of goods such as chocolate spreads and cosmetics,” AFP reported.
Indonesian President Joko Widodo justified the ban, noting that supplying his country's 270 million residents was his government's “highest priority”.
The ban applies to supply of crude palm oil, RBD palm oil and used cooking oil. The government said the ban would be in force until domestic cooking oil prices ease. The move by Indonesia marks the latest disruption to the global food industry, which has been rocked by the Ukraine war and subsequent rise in oil prices.
Economists told The Jakarta Post that if the ban stayed in place for a month, it would lead to a revenue loss of up to $1.4 billion to Indonesia.
Impact on India
Indonesia supplies about 50 per cent of India's total palm oil requirement. Earlier this week, Solvent Extractors' Association (SEA)—India's main association of cooking oil traders—claimed Indonesia's move would push Malaysia to increase prices of cooking oil. Malaysia is the second-largest exporter of palm oil globally.
“India consumes 22.5 million tonnes of edible oil annually, of which 9-9.5 million tonne is met by domestic supplies and the rest by imports. About 3.5-4 million tonnes of palm oil is imported by India annually from Indonesia,” director general of SEA B.V. Mehta had told PTI.
The last Indian Economic Survey had blamed rising price of oil and fats as a major driver of inflation in the foods and beverages category in the fiscal FY'22. Oil and fats contributed to around 60 per cent of food and beverages inflation in the country, despite having a weight of only 7.8 per cent in the basket.
Santosh Meena, head (research) at Swastika Investmart, told News 18, “Palm oil and its derivatives are used in producing several goods for daily consumption such as soaps, shampoos, biscuits, and noodles. This will negatively affect FMCG companies like HUL, Nestle, Britannia, Godrej Consumer Products Ltd, Marico Ltd., etc. The high prices will leave packaged food products manufacturers, soap manufacturers, and other personal care manufacturers with no other option than to raise prices and thus affecting their volumes.”
While the ban could worsen the inflation situation across sectors, Indonesia's action also has a silver lining. “In certain ways, however, it is also helpful to the Indian local refining industry, as every action to limit the import of refined oils boosts domestic crushing and refining of oil-seeds. Indonesia's curbing of refined imports will help domestic refining even more,” Kshitij Purohit, Lead Commodity at CapitalVia Global Research, told The Times of India.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0078419655940834,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
5143c369-5192-49e4-b53b-4511ae7a7471,Prices of Packaged Goods to Rise as Indonesia’s Palm Oil Export Ban Comes Into Effect Today,india.com,2022-04-28,https://www.india.com/business/prices-of-packaged-goods-to-rise-as-indonesias-palm-oil-export-ban-comes-into-effect-today-all-you-need-to-know-5363846/,,"New Delhi: With Indonesia’s ban on palm oil export coming into effect from Thursday, experts believe the move is expected to push the prices of edible oil and packaged goods upward in India. As palm oil is used as raw material to manufacture products such as soaps, shampoos, noodles and biscuits, its shortage in supply will push the prices of these products further. Indonesia’s palm oil export ban will also raise the input cost of these products and hence the prices will automatically rise.
Being the world’s largest importer of edible oils, India imports over 13.5 million tonnes of edible oil every year. Of the total oil import, over 8-8.5 million tonnes (around 63 per cent) are palm oil. Nearly 45 per cent pf palm oil comes from Indonesia and the remaining from neighbouring Malaysia. Roughly, India imports nearly 4 million tonnes of palm oil from Indonesia each year.
After Indonesia last week announced the ban, the prices of palm oil went up nearly 5 per cent during the following weekend over fears of shortages in the coming months.
Speaking to News 18, Swastika Investmart Head (Research) Santosh Meena said that the palm oil and its derivatives are used in producing several goods for daily consumption such as soaps, shampoos, biscuits, and noodles. “The high prices will leave packaged food products manufacturers, soap manufacturers, and other personal care manufacturers with no other option than to raise prices and thus affecting their volumes,” Santosh Meena said.
Talking about the challenges of the palm oil ban in India, Parle Products Senior Category Head Mayank Shah told News 18 that it is not just for the food companies but for FMCG (fast-moving consumer goods) firms as there are many other players beyond food firms, including those who manufacture soaps and other things. “It’s going to be very challenging,” he said.
Being the world’s largest producer of palm oil, Indonesia, however, clarified that the export ban will not be applicable to crude palm oil but will only cover refined, bleached, deodorised (RBD) palm olein.",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0077542183755305,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
45524587-9ba5-4103-bbdb-b9d86cbf66cd,Food protectionism ramps up as Indonesia bans palm oil exports,indiatimes.com,2022-04-29,https://economictimes.indiatimes.com/small-biz/trade/exports/insights/food-protectionism-ramps-up-as-indonesia-bans-palm-oil-exports/articleshow/91167554.cms,,"The top shipper imposed a sweeping ban on cooking oil exports, covering palm oil products across the value chain. It’s hard to overstate the importance of the tropical oil as it’s found everywhere today -- in food, soap, lipstick and even printing ink -- which makes Indonesia’s move important for the world.
The move adds to the impact of Russia’s invasion of Ukraine, which plunged the global edible oil market into disarray. With food costs surging to all-time highs, governments are taking steps to secure their own supplies. The United Nations has urged leaders to keep trade open, warning that protectionism will drive up prices and lead to empty shelves in countries dependent on imports.
In a move illustrating the country’s determination to enforce the ban, the Navy said it detained two tankers carrying palm oil heading to India and the United Arab Emirates for alleged violation of export controls. The Navy will increase monitoring and security in the country’s waters to prevent smuggling.
The country is certainly not making it easy to navigate its palm export ban. The top producer said Friday it would suspend all shipments of cooking oil, sending prices of palm and its substitute soyoil soaring. Then late Monday, reports emerged that only palm olein, a refined product, would be halted, prompting a swift retreat in prices and traders rushing to comply with the ban.
The move is “one of the biggest acts of agriculture nationalism so far during this surge in food prices,” said Tobin Gorey, an agri-commodities strategist at Commonwealth Bank of Australia.
Palm oil futures dropped 1.1% to close at 6,910 ringgit ($1,583) a ton on Thursday, paring gains this week. Prices jumped by the 10% trading limit a day earlier, hours before Indonesia announced the widened export ban.
President Joko Widodo said late Wednesday that the ban would be lifted once the local demand for food staples is met, adding that it was “ironic” that the country had difficulty getting cooking oil. The decision to ban exports came after earlier policies weren’t effective in easing the shortage, he said.
It is uncertain if the ban will have the desired effect. The government acknowledged that the policy may cut the country’s palm output and result in unsold harvests for farmers. There are also concerns about when Indonesian producers will run out of capacity to store the oil they can no longer export.
“With this hard stance, the government is punishing errant refiners by punishing the whole Indonesian plantation industry,” RHB Research analyst Hoe Lee Leng wrote in a note. “All players in Indonesia would likely suffer, although pure upstream exporters would likely suffer more.”",Edible Oil,irrelevant,oil_relevance_review.xlsx:irrelevant,reviewed,irrelevant,0.0092908831714536,"ens_wavg[tfidf_linsvm/full+bge-large_rbfsvm/oilemb+roberta-base_lead_512/full|0.17,0.67,0.17]",,,,,,,,,,,,,,,,,,,Cross-validated prediction from the final edible-oil ensemble.,1,False
